timestamp, power.draw [W], utilization.gpu [%]
2026/02/12 17:36:30.154, 319.48 W, 100 %
2026/02/12 17:36:31.154, 319.94 W, 100 %
2026/02/12 17:36:32.155, 319.75 W, 100 %
2026/02/12 17:36:33.155, 319.96 W, 100 %
2026/02/12 17:36:34.155, 321.48 W, 100 %
2026/02/12 17:36:35.155, 319.20 W, 100 %
2026/02/12 17:36:36.155, 318.92 W, 100 %
2026/02/12 17:36:37.155, 321.38 W, 100 %
2026/02/12 17:36:38.155, 320.09 W, 100 %
2026/02/12 17:36:39.155, 319.29 W, 100 %
2026/02/12 17:36:40.155, 319.79 W, 100 %
2026/02/12 17:36:41.155, 319.14 W, 100 %
2026/02/12 17:36:42.155, 318.99 W, 100 %
2026/02/12 17:36:43.156, 319.15 W, 100 %
2026/02/12 17:36:44.156, 319.78 W, 100 %
2026/02/12 17:36:45.156, 319.27 W, 100 %
2026/02/12 17:36:46.156, 318.56 W, 100 %
2026/02/12 17:36:47.156, 319.62 W, 100 %
2026/02/12 17:36:48.156, 319.53 W, 100 %
2026/02/12 17:36:49.156, 319.01 W, 100 %
2026/02/12 17:36:50.156, 319.66 W, 100 %
2026/02/12 17:36:51.156, 319.29 W, 100 %
2026/02/12 17:36:52.157, 319.05 W, 100 %
2026/02/12 17:36:53.157, 319.21 W, 100 %
2026/02/12 17:36:54.157, 319.25 W, 100 %
2026/02/12 17:36:55.157, 318.05 W, 100 %
2026/02/12 17:36:56.157, 319.61 W, 100 %
2026/02/12 17:36:57.157, 318.16 W, 100 %
2026/02/12 17:36:58.157, 318.63 W, 100 %
2026/02/12 17:36:59.157, 319.40 W, 100 %
2026/02/12 17:37:00.157, 318.61 W, 100 %
2026/02/12 17:37:01.158, 319.94 W, 100 %
2026/02/12 17:37:02.158, 319.65 W, 100 %
2026/02/12 17:37:03.158, 316.96 W, 100 %
2026/02/12 17:37:04.158, 319.09 W, 100 %
2026/02/12 17:37:05.158, 319.53 W, 100 %
2026/02/12 17:37:06.158, 318.90 W, 100 %
2026/02/12 17:37:07.158, 319.13 W, 100 %
2026/02/12 17:37:08.158, 319.21 W, 100 %
2026/02/12 17:37:09.158, 318.83 W, 100 %
2026/02/12 17:37:10.158, 318.97 W, 100 %
2026/02/12 17:37:11.159, 319.26 W, 100 %
2026/02/12 17:37:12.159, 319.72 W, 100 %
2026/02/12 17:37:13.159, 319.44 W, 100 %
2026/02/12 17:37:14.159, 318.98 W, 100 %
2026/02/12 17:37:15.159, 320.36 W, 100 %
2026/02/12 17:37:16.159, 319.37 W, 100 %
2026/02/12 17:37:17.159, 318.99 W, 100 %
2026/02/12 17:37:18.159, 320.32 W, 100 %
2026/02/12 17:37:19.159, 319.11 W, 100 %
2026/02/12 17:37:20.160, 319.53 W, 100 %
2026/02/12 17:37:21.160, 319.84 W, 100 %
2026/02/12 17:37:22.160, 319.47 W, 100 %
2026/02/12 17:37:23.160, 318.44 W, 100 %
2026/02/12 17:37:24.160, 320.55 W, 100 %
2026/02/12 17:37:25.160, 319.62 W, 100 %
2026/02/12 17:37:26.160, 318.74 W, 100 %
2026/02/12 17:37:27.160, 321.70 W, 100 %
2026/02/12 17:37:28.160, 319.59 W, 100 %
2026/02/12 17:37:29.160, 319.05 W, 100 %
2026/02/12 17:37:30.161, 320.85 W, 100 %
2026/02/12 17:37:31.161, 319.38 W, 100 %
2026/02/12 17:37:32.161, 318.66 W, 100 %
2026/02/12 17:37:33.161, 320.02 W, 100 %
2026/02/12 17:37:34.161, 319.10 W, 100 %
2026/02/12 17:37:35.161, 317.76 W, 100 %
2026/02/12 17:37:36.161, 319.42 W, 100 %
2026/02/12 17:37:37.161, 319.94 W, 100 %
2026/02/12 17:37:38.161, 319.23 W, 100 %
2026/02/12 17:37:39.161, 319.42 W, 100 %
2026/02/12 17:37:40.162, 319.60 W, 100 %
2026/02/12 17:37:41.162, 319.87 W, 100 %
2026/02/12 17:37:42.162, 319.26 W, 100 %
2026/02/12 17:37:43.162, 319.96 W, 100 %
2026/02/12 17:37:44.162, 319.10 W, 100 %
2026/02/12 17:37:45.162, 319.43 W, 100 %
2026/02/12 17:37:46.162, 318.72 W, 100 %
2026/02/12 17:37:47.162, 319.82 W, 100 %
2026/02/12 17:37:48.162, 319.61 W, 100 %
2026/02/12 17:37:49.163, 319.77 W, 100 %
2026/02/12 17:37:50.163, 317.61 W, 100 %
2026/02/12 17:37:51.163, 319.24 W, 100 %
2026/02/12 17:37:52.163, 319.79 W, 100 %
2026/02/12 17:37:53.163, 317.75 W, 100 %
2026/02/12 17:37:54.163, 319.11 W, 100 %
2026/02/12 17:37:55.163, 319.52 W, 100 %
2026/02/12 17:37:56.163, 317.95 W, 100 %
2026/02/12 17:37:57.163, 318.94 W, 100 %
2026/02/12 17:37:58.163, 318.99 W, 100 %
2026/02/12 17:37:59.163, 318.72 W, 100 %
2026/02/12 17:38:00.164, 318.26 W, 100 %
2026/02/12 17:38:01.164, 317.86 W, 100 %
2026/02/12 17:38:02.164, 319.86 W, 100 %
2026/02/12 17:38:03.164, 318.89 W, 100 %
2026/02/12 17:38:04.164, 318.80 W, 100 %
2026/02/12 17:38:05.164, 319.81 W, 100 %
2026/02/12 17:38:06.164, 318.79 W, 100 %
2026/02/12 17:38:07.164, 318.26 W, 100 %
2026/02/12 17:38:08.164, 320.04 W, 100 %
2026/02/12 17:38:09.165, 319.36 W, 100 %
2026/02/12 17:38:10.165, 318.65 W, 100 %
2026/02/12 17:38:11.165, 319.54 W, 100 %
2026/02/12 17:38:12.165, 318.84 W, 100 %
2026/02/12 17:38:13.165, 319.52 W, 100 %
2026/02/12 17:38:14.165, 320.08 W, 100 %
2026/02/12 17:38:15.165, 319.07 W, 100 %
2026/02/12 17:38:16.165, 318.67 W, 100 %
2026/02/12 17:38:17.165, 320.59 W, 100 %
2026/02/12 17:38:18.165, 318.99 W, 100 %
2026/02/12 17:38:19.166, 318.68 W, 100 %
2026/02/12 17:38:20.166, 320.77 W, 100 %
2026/02/12 17:38:21.166, 319.24 W, 100 %
2026/02/12 17:38:22.166, 319.39 W, 100 %
2026/02/12 17:38:23.166, 321.70 W, 100 %
2026/02/12 17:38:24.166, 319.58 W, 100 %
2026/02/12 17:38:25.166, 318.58 W, 100 %
2026/02/12 17:38:26.166, 321.78 W, 100 %
2026/02/12 17:38:27.166, 319.77 W, 100 %
2026/02/12 17:38:28.166, 318.98 W, 100 %
2026/02/12 17:38:29.167, 321.15 W, 100 %
2026/02/12 17:38:30.167, 319.29 W, 100 %
2026/02/12 17:38:31.167, 318.84 W, 100 %
2026/02/12 17:38:32.167, 319.59 W, 100 %
2026/02/12 17:38:33.167, 319.03 W, 100 %
2026/02/12 17:38:34.167, 318.87 W, 100 %
2026/02/12 17:38:35.167, 317.58 W, 100 %
2026/02/12 17:38:36.167, 319.68 W, 100 %
2026/02/12 17:38:37.167, 319.59 W, 100 %
2026/02/12 17:38:38.167, 318.82 W, 100 %
2026/02/12 17:38:39.168, 319.92 W, 100 %
2026/02/12 17:38:40.168, 319.04 W, 100 %
2026/02/12 17:38:41.168, 318.20 W, 100 %
2026/02/12 17:38:42.168, 320.10 W, 100 %
2026/02/12 17:38:43.168, 319.55 W, 100 %
2026/02/12 17:38:44.168, 318.59 W, 100 %
2026/02/12 17:38:45.168, 319.51 W, 100 %
2026/02/12 17:38:46.168, 318.66 W, 100 %
2026/02/12 17:38:47.168, 318.51 W, 100 %
2026/02/12 17:38:48.169, 319.54 W, 100 %
2026/02/12 17:38:49.169, 318.47 W, 100 %
2026/02/12 17:38:50.169, 318.33 W, 100 %
2026/02/12 17:38:51.169, 319.70 W, 100 %
2026/02/12 17:38:52.169, 319.12 W, 100 %
2026/02/12 17:38:53.169, 319.42 W, 100 %
2026/02/12 17:38:54.169, 318.22 W, 100 %
2026/02/12 17:38:55.169, 318.47 W, 100 %
2026/02/12 17:38:56.169, 318.81 W, 100 %
2026/02/12 17:38:57.169, 320.35 W, 100 %
2026/02/12 17:38:58.169, 317.56 W, 100 %
2026/02/12 17:38:59.170, 319.35 W, 100 %
2026/02/12 17:39:00.170, 319.27 W, 100 %
2026/02/12 17:39:01.170, 317.71 W, 100 %
2026/02/12 17:39:02.170, 318.72 W, 100 %
2026/02/12 17:39:03.170, 319.92 W, 100 %
2026/02/12 17:39:04.170, 319.32 W, 100 %
2026/02/12 17:39:05.170, 319.02 W, 100 %
2026/02/12 17:39:06.170, 317.98 W, 100 %
2026/02/12 17:39:07.171, 321.07 W, 100 %
2026/02/12 17:39:08.171, 318.93 W, 100 %
2026/02/12 17:39:09.171, 319.26 W, 100 %
2026/02/12 17:39:10.171, 320.07 W, 100 %
2026/02/12 17:39:11.171, 319.48 W, 100 %
2026/02/12 17:39:12.171, 319.46 W, 100 %
2026/02/12 17:39:13.171, 319.56 W, 100 %
2026/02/12 17:39:14.171, 319.18 W, 100 %
2026/02/12 17:39:15.171, 319.67 W, 100 %
2026/02/12 17:39:16.172, 319.71 W, 100 %
2026/02/12 17:39:17.172, 318.15 W, 100 %
2026/02/12 17:39:18.172, 318.91 W, 100 %
2026/02/12 17:39:19.172, 320.43 W, 100 %
2026/02/12 17:39:20.172, 318.27 W, 100 %
2026/02/12 17:39:21.172, 319.72 W, 100 %
2026/02/12 17:39:22.172, 320.64 W, 100 %
2026/02/12 17:39:23.172, 318.79 W, 100 %
2026/02/12 17:39:24.172, 318.86 W, 100 %
2026/02/12 17:39:25.173, 321.06 W, 100 %
2026/02/12 17:39:26.173, 319.57 W, 100 %
2026/02/12 17:39:27.173, 319.39 W, 100 %
2026/02/12 17:39:28.173, 321.84 W, 100 %
2026/02/12 17:39:29.173, 318.53 W, 100 %
2026/02/12 17:39:30.173, 318.64 W, 100 %
2026/02/12 17:39:31.173, 321.30 W, 100 %
2026/02/12 17:39:32.173, 319.21 W, 100 %
2026/02/12 17:39:33.173, 318.80 W, 100 %
2026/02/12 17:39:34.173, 319.21 W, 100 %
2026/02/12 17:39:35.174, 319.53 W, 100 %
2026/02/12 17:39:36.174, 319.33 W, 100 %
2026/02/12 17:39:37.174, 319.42 W, 100 %
2026/02/12 17:39:38.174, 318.93 W, 100 %
2026/02/12 17:39:39.174, 319.20 W, 100 %
2026/02/12 17:39:40.174, 319.15 W, 100 %
2026/02/12 17:39:41.174, 318.54 W, 100 %
2026/02/12 17:39:42.174, 319.52 W, 100 %
2026/02/12 17:39:43.174, 319.27 W, 100 %
2026/02/12 17:39:44.175, 318.08 W, 100 %
2026/02/12 17:39:45.175, 318.95 W, 100 %
2026/02/12 17:39:46.175, 318.50 W, 100 %
2026/02/12 17:39:47.175, 318.36 W, 100 %
2026/02/12 17:39:48.175, 318.98 W, 100 %
2026/02/12 17:39:49.175, 319.27 W, 100 %
2026/02/12 17:39:50.175, 319.86 W, 100 %
2026/02/12 17:39:51.175, 317.85 W, 100 %
2026/02/12 17:39:52.175, 318.78 W, 100 %
2026/02/12 17:39:53.175, 319.94 W, 100 %
2026/02/12 17:39:54.176, 318.29 W, 100 %
2026/02/12 17:39:55.176, 319.53 W, 100 %
2026/02/12 17:39:56.176, 317.87 W, 100 %
2026/02/12 17:39:57.176, 317.56 W, 100 %
2026/02/12 17:39:58.176, 319.16 W, 100 %
2026/02/12 17:39:59.176, 318.62 W, 100 %
2026/02/12 17:40:00.176, 318.32 W, 100 %
2026/02/12 17:40:01.176, 319.02 W, 100 %
2026/02/12 17:40:02.176, 317.85 W, 100 %
2026/02/12 17:40:03.177, 320.13 W, 100 %
2026/02/12 17:40:04.177, 318.95 W, 100 %
2026/02/12 17:40:05.177, 318.96 W, 100 %
2026/02/12 17:40:06.177, 319.20 W, 100 %
2026/02/12 17:40:07.177, 318.89 W, 100 %
2026/02/12 17:40:08.177, 318.88 W, 100 %
2026/02/12 17:40:09.177, 319.78 W, 100 %
2026/02/12 17:40:10.177, 318.88 W, 100 %
2026/02/12 17:40:11.177, 317.67 W, 100 %
2026/02/12 17:40:12.178, 319.90 W, 100 %
2026/02/12 17:40:13.178, 319.58 W, 100 %
2026/02/12 17:40:14.178, 318.85 W, 100 %
2026/02/12 17:40:15.178, 319.37 W, 100 %
2026/02/12 17:40:16.178, 318.84 W, 100 %
2026/02/12 17:40:17.178, 319.35 W, 100 %
2026/02/12 17:40:18.178, 320.47 W, 100 %
2026/02/12 17:40:19.178, 318.79 W, 100 %
2026/02/12 17:40:20.178, 318.65 W, 100 %
2026/02/12 17:40:21.178, 320.44 W, 100 %
2026/02/12 17:40:22.178, 318.54 W, 100 %
2026/02/12 17:40:23.178, 319.75 W, 100 %
2026/02/12 17:40:24.179, 322.08 W, 100 %
2026/02/12 17:40:25.179, 319.37 W, 100 %
2026/02/12 17:40:26.179, 318.75 W, 100 %
2026/02/12 17:40:27.179, 321.61 W, 100 %
2026/02/12 17:40:28.179, 318.61 W, 100 %
2026/02/12 17:40:29.179, 319.92 W, 100 %
2026/02/12 17:40:30.180, 321.41 W, 100 %
2026/02/12 17:40:31.180, 319.21 W, 100 %
2026/02/12 17:40:32.180, 318.44 W, 100 %
2026/02/12 17:40:33.180, 318.86 W, 100 %
2026/02/12 17:40:34.180, 318.61 W, 100 %
2026/02/12 17:40:35.180, 319.88 W, 100 %
2026/02/12 17:40:36.180, 319.21 W, 100 %
2026/02/12 17:40:37.180, 319.15 W, 100 %
2026/02/12 17:40:38.180, 318.48 W, 100 %
2026/02/12 17:40:39.180, 319.08 W, 100 %
2026/02/12 17:40:40.181, 318.39 W, 100 %
2026/02/12 17:40:41.181, 319.41 W, 100 %
2026/02/12 17:40:42.181, 319.29 W, 100 %
2026/02/12 17:40:43.181, 318.77 W, 100 %
2026/02/12 17:40:44.181, 318.71 W, 100 %
2026/02/12 17:40:45.181, 320.12 W, 100 %
2026/02/12 17:40:46.181, 318.08 W, 100 %
2026/02/12 17:40:47.181, 318.95 W, 100 %
2026/02/12 17:40:48.181, 320.59 W, 100 %
2026/02/12 17:40:49.181, 318.62 W, 100 %
2026/02/12 17:40:50.181, 319.36 W, 100 %
2026/02/12 17:40:51.181, 320.85 W, 100 %
2026/02/12 17:40:52.182, 318.20 W, 100 %
2026/02/12 17:40:53.182, 319.86 W, 100 %
2026/02/12 17:40:54.182, 321.61 W, 100 %
2026/02/12 17:40:55.182, 319.46 W, 100 %
2026/02/12 17:40:56.182, 318.63 W, 100 %
2026/02/12 17:40:57.182, 321.69 W, 100 %
2026/02/12 17:40:58.182, 319.56 W, 100 %
2026/02/12 17:40:59.182, 319.21 W, 100 %
2026/02/12 17:41:00.182, 320.89 W, 100 %
2026/02/12 17:41:01.183, 319.48 W, 100 %
2026/02/12 17:41:02.183, 319.36 W, 100 %
2026/02/12 17:41:03.183, 319.95 W, 100 %
2026/02/12 17:41:04.183, 319.85 W, 100 %
2026/02/12 17:41:05.183, 318.86 W, 100 %
2026/02/12 17:41:06.183, 318.45 W, 100 %
2026/02/12 17:41:07.183, 319.54 W, 100 %
2026/02/12 17:41:08.183, 316.93 W, 100 %
2026/02/12 17:41:09.183, 317.95 W, 100 %
2026/02/12 17:41:10.184, 319.49 W, 100 %
2026/02/12 17:41:11.184, 318.92 W, 100 %
2026/02/12 17:41:12.184, 319.08 W, 100 %
2026/02/12 17:41:13.184, 319.94 W, 100 %
2026/02/12 17:41:14.184, 319.18 W, 100 %
2026/02/12 17:41:15.184, 318.94 W, 100 %
2026/02/12 17:41:16.184, 318.22 W, 100 %
2026/02/12 17:41:17.184, 319.38 W, 100 %
2026/02/12 17:41:18.184, 319.37 W, 100 %
2026/02/12 17:41:19.184, 319.30 W, 100 %
2026/02/12 17:41:20.185, 318.25 W, 100 %
2026/02/12 17:41:21.185, 318.76 W, 100 %
2026/02/12 17:41:22.185, 318.17 W, 100 %
2026/02/12 17:41:23.185, 318.28 W, 100 %
2026/02/12 17:41:24.185, 318.90 W, 100 %
2026/02/12 17:41:25.185, 319.00 W, 100 %
2026/02/12 17:41:26.185, 317.83 W, 100 %
2026/02/12 17:41:27.185, 319.23 W, 100 %
2026/02/12 17:41:28.185, 317.56 W, 100 %
2026/02/12 17:41:29.186, 319.05 W, 100 %
2026/02/12 17:41:30.186, 319.49 W, 100 %
2026/02/12 17:41:31.186, 319.51 W, 100 %
2026/02/12 17:41:32.186, 319.90 W, 100 %
2026/02/12 17:41:33.186, 319.07 W, 100 %
2026/02/12 17:41:34.186, 317.07 W, 100 %
2026/02/12 17:41:35.186, 320.38 W, 100 %
2026/02/12 17:41:36.186, 319.33 W, 100 %
2026/02/12 17:41:37.186, 319.11 W, 100 %
2026/02/12 17:41:38.186, 319.96 W, 100 %
2026/02/12 17:41:39.187, 318.88 W, 100 %
2026/02/12 17:41:40.187, 316.96 W, 100 %
2026/02/12 17:41:41.187, 320.32 W, 100 %
2026/02/12 17:41:42.187, 319.18 W, 100 %
2026/02/12 17:41:43.187, 318.16 W, 100 %
2026/02/12 17:41:44.187, 321.14 W, 100 %
2026/02/12 17:41:45.187, 319.30 W, 100 %
2026/02/12 17:41:46.187, 317.19 W, 100 %
2026/02/12 17:41:47.187, 320.98 W, 100 %
2026/02/12 17:41:48.187, 318.77 W, 100 %
2026/02/12 17:41:49.188, 317.54 W, 100 %
2026/02/12 17:41:50.188, 321.01 W, 100 %
2026/02/12 17:41:51.188, 319.11 W, 100 %
2026/02/12 17:41:52.188, 317.03 W, 100 %
2026/02/12 17:41:53.188, 320.64 W, 100 %
2026/02/12 17:41:54.188, 319.40 W, 100 %
2026/02/12 17:41:55.188, 317.62 W, 100 %
2026/02/12 17:41:56.188, 319.24 W, 100 %
2026/02/12 17:41:57.188, 319.11 W, 100 %
2026/02/12 17:41:58.189, 316.60 W, 100 %
2026/02/12 17:41:59.189, 318.06 W, 100 %
2026/02/12 17:42:00.189, 319.17 W, 100 %
2026/02/12 17:42:01.189, 319.87 W, 100 %
2026/02/12 17:42:02.189, 318.87 W, 100 %
2026/02/12 17:42:03.189, 319.62 W, 100 %
2026/02/12 17:42:04.189, 318.94 W, 100 %
2026/02/12 17:42:05.189, 318.58 W, 100 %
2026/02/12 17:42:06.189, 319.04 W, 100 %
2026/02/12 17:42:07.189, 319.72 W, 100 %
2026/02/12 17:42:08.190, 319.18 W, 100 %
2026/02/12 17:42:09.190, 319.84 W, 100 %
2026/02/12 17:42:10.190, 317.04 W, 100 %
2026/02/12 17:42:11.190, 317.99 W, 100 %
2026/02/12 17:42:12.190, 318.59 W, 100 %
2026/02/12 17:42:13.190, 318.39 W, 100 %
2026/02/12 17:42:14.190, 318.80 W, 100 %
2026/02/12 17:42:15.190, 318.54 W, 100 %
2026/02/12 17:42:16.190, 317.37 W, 100 %
2026/02/12 17:42:17.191, 318.66 W, 100 %
2026/02/12 17:42:18.191, 318.36 W, 100 %
2026/02/12 17:42:19.191, 318.02 W, 100 %
2026/02/12 17:42:20.191, 318.85 W, 100 %
2026/02/12 17:42:21.191, 317.93 W, 100 %
2026/02/12 17:42:22.191, 318.97 W, 100 %
2026/02/12 17:42:23.191, 318.90 W, 100 %
2026/02/12 17:42:24.191, 319.50 W, 100 %
2026/02/12 17:42:25.191, 320.15 W, 100 %
2026/02/12 17:42:26.191, 318.72 W, 100 %
2026/02/12 17:42:27.192, 318.87 W, 100 %
2026/02/12 17:42:28.192, 320.14 W, 100 %
2026/02/12 17:42:29.192, 318.19 W, 100 %
2026/02/12 17:42:30.192, 318.81 W, 100 %
2026/02/12 17:42:31.192, 320.12 W, 100 %
2026/02/12 17:42:32.192, 319.14 W, 100 %
2026/02/12 17:42:33.192, 319.62 W, 100 %
2026/02/12 17:42:34.192, 319.85 W, 100 %
2026/02/12 17:42:35.192, 318.39 W, 100 %
2026/02/12 17:42:36.193, 319.15 W, 100 %
2026/02/12 17:42:37.193, 319.83 W, 100 %
2026/02/12 17:42:38.193, 317.86 W, 100 %
2026/02/12 17:42:39.193, 319.08 W, 100 %
2026/02/12 17:42:40.193, 320.85 W, 100 %
2026/02/12 17:42:41.193, 318.41 W, 100 %
2026/02/12 17:42:42.193, 318.89 W, 100 %
2026/02/12 17:42:43.193, 321.36 W, 100 %
2026/02/12 17:42:44.193, 319.08 W, 100 %
2026/02/12 17:42:45.193, 318.60 W, 100 %
2026/02/12 17:42:46.194, 320.59 W, 100 %
2026/02/12 17:42:47.194, 319.32 W, 100 %
2026/02/12 17:42:48.194, 319.42 W, 100 %
2026/02/12 17:42:49.194, 320.45 W, 100 %
2026/02/12 17:42:50.194, 317.75 W, 100 %
2026/02/12 17:42:51.194, 319.91 W, 100 %
2026/02/12 17:42:52.194, 319.28 W, 100 %
2026/02/12 17:42:53.194, 319.99 W, 100 %
2026/02/12 17:42:54.194, 319.23 W, 100 %
2026/02/12 17:42:55.194, 318.72 W, 100 %
2026/02/12 17:42:56.195, 319.62 W, 100 %
2026/02/12 17:42:57.195, 318.66 W, 100 %
2026/02/12 17:42:58.195, 319.17 W, 100 %
2026/02/12 17:42:59.195, 319.87 W, 100 %
2026/02/12 17:43:00.195, 319.54 W, 100 %
2026/02/12 17:43:01.195, 318.91 W, 100 %
2026/02/12 17:43:02.195, 318.60 W, 100 %
2026/02/12 17:43:03.195, 319.40 W, 100 %
2026/02/12 17:43:04.195, 318.84 W, 100 %
2026/02/12 17:43:05.196, 320.19 W, 100 %
2026/02/12 17:43:06.196, 318.54 W, 100 %
2026/02/12 17:43:07.196, 317.72 W, 100 %
2026/02/12 17:43:08.196, 319.45 W, 100 %
2026/02/12 17:43:09.196, 317.82 W, 100 %
2026/02/12 17:43:10.196, 319.01 W, 100 %
2026/02/12 17:43:11.196, 318.75 W, 100 %
2026/02/12 17:43:12.196, 318.28 W, 100 %
2026/02/12 17:43:13.196, 319.15 W, 100 %
2026/02/12 17:43:14.196, 319.77 W, 100 %
2026/02/12 17:43:15.197, 319.34 W, 100 %
2026/02/12 17:43:16.197, 319.15 W, 100 %
2026/02/12 17:43:17.197, 319.75 W, 100 %
2026/02/12 17:43:18.197, 319.84 W, 100 %
2026/02/12 17:43:19.197, 319.91 W, 100 %
2026/02/12 17:43:20.197, 318.91 W, 100 %
2026/02/12 17:43:21.197, 318.42 W, 100 %
2026/02/12 17:43:22.197, 319.53 W, 100 %
2026/02/12 17:43:23.197, 319.11 W, 100 %
2026/02/12 17:43:24.198, 319.18 W, 100 %
2026/02/12 17:43:25.198, 319.04 W, 100 %
2026/02/12 17:43:26.198, 318.96 W, 100 %
2026/02/12 17:43:27.198, 319.92 W, 100 %
2026/02/12 17:43:28.198, 318.97 W, 100 %
2026/02/12 17:43:29.198, 317.80 W, 100 %
2026/02/12 17:43:30.198, 320.67 W, 100 %
2026/02/12 17:43:31.198, 318.56 W, 100 %
2026/02/12 17:43:32.198, 319.11 W, 100 %
2026/02/12 17:43:33.199, 321.38 W, 100 %
2026/02/12 17:43:34.199, 319.19 W, 100 %
2026/02/12 17:43:35.199, 318.33 W, 100 %
2026/02/12 17:43:36.199, 321.13 W, 100 %
2026/02/12 17:43:37.199, 319.07 W, 100 %
2026/02/12 17:43:38.199, 319.22 W, 100 %
2026/02/12 17:43:39.199, 320.59 W, 100 %
2026/02/12 17:43:40.199, 319.49 W, 100 %
2026/02/12 17:43:41.199, 318.82 W, 100 %
2026/02/12 17:43:42.200, 319.38 W, 100 %
2026/02/12 17:43:43.200, 319.02 W, 100 %
2026/02/12 17:43:44.200, 318.53 W, 100 %
2026/02/12 17:43:45.200, 319.30 W, 100 %
2026/02/12 17:43:46.200, 319.43 W, 100 %
2026/02/12 17:43:47.200, 318.33 W, 100 %
2026/02/12 17:43:48.200, 319.68 W, 100 %
2026/02/12 17:43:49.200, 319.77 W, 100 %
2026/02/12 17:43:50.200, 319.12 W, 100 %
2026/02/12 17:43:51.201, 319.16 W, 100 %
2026/02/12 17:43:52.201, 319.46 W, 100 %
2026/02/12 17:43:53.201, 317.97 W, 100 %
2026/02/12 17:43:54.201, 318.57 W, 100 %
2026/02/12 17:43:55.201, 319.36 W, 100 %
2026/02/12 17:43:56.201, 318.38 W, 100 %
2026/02/12 17:43:57.201, 318.99 W, 100 %
2026/02/12 17:43:58.201, 318.97 W, 100 %
2026/02/12 17:43:59.201, 316.97 W, 100 %
2026/02/12 17:44:00.201, 319.17 W, 100 %
2026/02/12 17:44:01.202, 319.30 W, 100 %
2026/02/12 17:44:02.202, 317.68 W, 100 %
2026/02/12 17:44:03.202, 319.14 W, 100 %
2026/02/12 17:44:04.202, 319.43 W, 100 %
2026/02/12 17:44:05.202, 319.40 W, 100 %
2026/02/12 17:44:06.202, 318.80 W, 100 %
2026/02/12 17:44:07.202, 317.68 W, 100 %
2026/02/12 17:44:08.202, 320.13 W, 100 %
2026/02/12 17:44:09.202, 319.33 W, 100 %
2026/02/12 17:44:10.203, 318.77 W, 100 %
2026/02/12 17:44:11.203, 320.47 W, 100 %
2026/02/12 17:44:12.203, 318.31 W, 100 %
2026/02/12 17:44:13.203, 317.44 W, 100 %
2026/02/12 17:44:14.203, 319.61 W, 100 %
2026/02/12 17:44:15.203, 318.86 W, 100 %
2026/02/12 17:44:16.203, 318.47 W, 100 %
2026/02/12 17:44:17.203, 319.41 W, 100 %
2026/02/12 17:44:18.203, 318.51 W, 100 %
2026/02/12 17:44:19.203, 318.07 W, 100 %
2026/02/12 17:44:20.204, 320.00 W, 100 %
2026/02/12 17:44:21.204, 318.84 W, 100 %
2026/02/12 17:44:22.204, 318.52 W, 100 %
2026/02/12 17:44:23.204, 320.55 W, 100 %
2026/02/12 17:44:24.204, 319.35 W, 100 %
2026/02/12 17:44:25.204, 318.65 W, 100 %
2026/02/12 17:44:26.204, 321.00 W, 100 %
2026/02/12 17:44:27.204, 318.98 W, 100 %
2026/02/12 17:44:28.204, 318.66 W, 100 %
2026/02/12 17:44:29.204, 321.69 W, 100 %
2026/02/12 17:44:30.205, 318.82 W, 100 %
2026/02/12 17:44:31.205, 317.79 W, 100 %
2026/02/12 17:44:32.205, 320.92 W, 100 %
2026/02/12 17:44:33.205, 319.16 W, 100 %
2026/02/12 17:44:34.205, 317.95 W, 100 %
2026/02/12 17:44:35.205, 319.16 W, 100 %
2026/02/12 17:44:36.205, 319.57 W, 100 %
2026/02/12 17:44:37.205, 319.79 W, 100 %
2026/02/12 17:44:38.205, 319.60 W, 100 %
2026/02/12 17:44:39.206, 318.62 W, 100 %
2026/02/12 17:44:40.206, 318.90 W, 100 %
2026/02/12 17:44:41.206, 319.04 W, 100 %
2026/02/12 17:44:42.206, 319.48 W, 100 %
2026/02/12 17:44:43.206, 319.53 W, 100 %
2026/02/12 17:44:44.206, 318.87 W, 100 %
2026/02/12 17:44:45.206, 318.20 W, 100 %
2026/02/12 17:44:46.206, 318.33 W, 100 %
2026/02/12 17:44:47.206, 318.43 W, 100 %
2026/02/12 17:44:48.206, 319.43 W, 100 %
2026/02/12 17:44:49.207, 318.55 W, 100 %
2026/02/12 17:44:50.207, 318.54 W, 100 %
2026/02/12 17:44:51.207, 318.89 W, 100 %
2026/02/12 17:44:52.207, 317.34 W, 100 %
2026/02/12 17:44:53.207, 318.64 W, 100 %
2026/02/12 17:44:54.207, 319.28 W, 100 %
2026/02/12 17:44:55.207, 317.60 W, 100 %
2026/02/12 17:44:56.207, 318.79 W, 100 %
2026/02/12 17:44:57.207, 317.72 W, 100 %
2026/02/12 17:44:58.208, 318.00 W, 100 %
2026/02/12 17:44:59.208, 318.96 W, 100 %
2026/02/12 17:45:00.208, 319.10 W, 100 %
2026/02/12 17:45:01.208, 318.86 W, 100 %
2026/02/12 17:45:02.208, 318.83 W, 100 %
2026/02/12 17:45:03.208, 318.07 W, 100 %
2026/02/12 17:45:04.208, 319.93 W, 100 %
2026/02/12 17:45:05.208, 318.83 W, 100 %
2026/02/12 17:45:06.208, 319.03 W, 100 %
