timestamp, power.draw [W], utilization.gpu [%]
2025/12/19 10:53:44.220, 319.44 W, 100 %
2025/12/19 10:53:45.220, 319.98 W, 100 %
2025/12/19 10:53:46.221, 318.79 W, 100 %
2025/12/19 10:53:47.221, 318.70 W, 100 %
2025/12/19 10:53:48.221, 319.51 W, 100 %
2025/12/19 10:53:49.221, 319.79 W, 100 %
2025/12/19 10:53:50.221, 319.18 W, 100 %
2025/12/19 10:53:51.221, 318.56 W, 100 %
2025/12/19 10:53:52.221, 320.25 W, 100 %
2025/12/19 10:53:53.221, 319.12 W, 100 %
2025/12/19 10:53:54.221, 318.32 W, 100 %
2025/12/19 10:53:55.222, 319.76 W, 100 %
2025/12/19 10:53:56.222, 319.52 W, 100 %
2025/12/19 10:53:57.222, 318.81 W, 100 %
2025/12/19 10:53:58.222, 320.28 W, 100 %
2025/12/19 10:53:59.222, 318.97 W, 100 %
2025/12/19 10:54:00.222, 318.97 W, 100 %
2025/12/19 10:54:01.222, 320.88 W, 100 %
2025/12/19 10:54:02.222, 319.15 W, 100 %
2025/12/19 10:54:03.223, 316.52 W, 100 %
2025/12/19 10:54:04.223, 319.61 W, 100 %
2025/12/19 10:54:05.223, 319.64 W, 100 %
2025/12/19 10:54:06.223, 318.79 W, 100 %
2025/12/19 10:54:07.223, 319.37 W, 100 %
2025/12/19 10:54:08.223, 319.23 W, 100 %
2025/12/19 10:54:09.223, 319.05 W, 100 %
2025/12/19 10:54:10.223, 318.57 W, 100 %
2025/12/19 10:54:11.223, 318.26 W, 100 %
2025/12/19 10:54:12.224, 319.66 W, 100 %
2025/12/19 10:54:13.224, 319.31 W, 100 %
2025/12/19 10:54:14.224, 320.04 W, 100 %
2025/12/19 10:54:15.224, 318.52 W, 100 %
2025/12/19 10:54:16.224, 319.17 W, 100 %
2025/12/19 10:54:17.224, 319.49 W, 100 %
2025/12/19 10:54:18.224, 318.28 W, 100 %
2025/12/19 10:54:19.224, 318.31 W, 100 %
2025/12/19 10:54:20.224, 319.25 W, 100 %
2025/12/19 10:54:21.224, 318.00 W, 100 %
2025/12/19 10:54:22.224, 319.15 W, 100 %
2025/12/19 10:54:23.225, 319.83 W, 100 %
2025/12/19 10:54:24.225, 319.13 W, 100 %
2025/12/19 10:54:25.225, 318.75 W, 100 %
2025/12/19 10:54:26.225, 319.25 W, 100 %
2025/12/19 10:54:27.225, 319.62 W, 100 %
2025/12/19 10:54:28.225, 319.11 W, 100 %
2025/12/19 10:54:29.225, 318.96 W, 100 %
2025/12/19 10:54:30.225, 320.02 W, 100 %
2025/12/19 10:54:31.225, 319.62 W, 100 %
2025/12/19 10:54:32.226, 318.60 W, 100 %
2025/12/19 10:54:33.226, 320.08 W, 100 %
2025/12/19 10:54:34.226, 319.35 W, 100 %
2025/12/19 10:54:35.226, 318.55 W, 100 %
2025/12/19 10:54:36.226, 321.21 W, 100 %
2025/12/19 10:54:37.226, 320.24 W, 100 %
2025/12/19 10:54:38.226, 319.03 W, 100 %
2025/12/19 10:54:39.226, 321.71 W, 100 %
2025/12/19 10:54:40.226, 318.18 W, 100 %
2025/12/19 10:54:41.227, 319.49 W, 100 %
2025/12/19 10:54:42.227, 320.79 W, 100 %
2025/12/19 10:54:43.227, 320.06 W, 100 %
2025/12/19 10:54:44.227, 317.01 W, 100 %
2025/12/19 10:54:45.227, 317.06 W, 100 %
2025/12/19 10:54:46.227, 319.14 W, 100 %
2025/12/19 10:54:47.227, 319.53 W, 100 %
2025/12/19 10:54:48.227, 319.52 W, 100 %
2025/12/19 10:54:49.227, 319.90 W, 100 %
2025/12/19 10:54:50.227, 318.65 W, 100 %
2025/12/19 10:54:51.228, 318.30 W, 100 %
2025/12/19 10:54:52.228, 319.24 W, 100 %
2025/12/19 10:54:53.228, 317.32 W, 100 %
2025/12/19 10:54:54.229, 320.91 W, 100 %
2025/12/19 10:54:55.229, 319.25 W, 100 %
2025/12/19 10:54:56.229, 319.00 W, 100 %
2025/12/19 10:54:57.229, 319.79 W, 100 %
2025/12/19 10:54:58.229, 319.15 W, 100 %
2025/12/19 10:54:59.229, 318.41 W, 100 %
2025/12/19 10:55:00.229, 318.48 W, 100 %
2025/12/19 10:55:01.229, 319.29 W, 100 %
2025/12/19 10:55:02.230, 318.95 W, 100 %
2025/12/19 10:55:03.230, 319.15 W, 100 %
2025/12/19 10:55:04.230, 319.42 W, 100 %
2025/12/19 10:55:05.230, 319.04 W, 100 %
2025/12/19 10:55:06.230, 318.46 W, 100 %
2025/12/19 10:55:07.230, 318.95 W, 100 %
2025/12/19 10:55:08.230, 318.73 W, 100 %
2025/12/19 10:55:09.230, 319.39 W, 100 %
2025/12/19 10:55:10.230, 319.61 W, 100 %
2025/12/19 10:55:11.231, 318.34 W, 100 %
2025/12/19 10:55:12.231, 318.89 W, 100 %
2025/12/19 10:55:13.231, 319.86 W, 100 %
2025/12/19 10:55:14.231, 317.55 W, 100 %
2025/12/19 10:55:15.231, 318.20 W, 100 %
2025/12/19 10:55:16.231, 318.89 W, 100 %
2025/12/19 10:55:17.231, 318.53 W, 100 %
2025/12/19 10:55:18.231, 318.38 W, 100 %
2025/12/19 10:55:19.231, 318.49 W, 100 %
2025/12/19 10:55:20.232, 319.61 W, 100 %
2025/12/19 10:55:21.232, 319.00 W, 100 %
2025/12/19 10:55:22.232, 318.06 W, 100 %
2025/12/19 10:55:23.232, 320.21 W, 100 %
2025/12/19 10:55:24.232, 318.63 W, 100 %
2025/12/19 10:55:25.232, 317.15 W, 100 %
2025/12/19 10:55:26.232, 321.15 W, 100 %
2025/12/19 10:55:27.232, 319.16 W, 100 %
2025/12/19 10:55:28.232, 319.11 W, 100 %
2025/12/19 10:55:29.233, 321.12 W, 100 %
2025/12/19 10:55:30.233, 319.01 W, 100 %
2025/12/19 10:55:31.233, 318.40 W, 100 %
2025/12/19 10:55:32.233, 320.47 W, 100 %
2025/12/19 10:55:33.233, 319.48 W, 100 %
2025/12/19 10:55:34.233, 319.46 W, 100 %
2025/12/19 10:55:35.233, 320.09 W, 100 %
2025/12/19 10:55:36.233, 319.20 W, 100 %
2025/12/19 10:55:37.233, 319.46 W, 100 %
2025/12/19 10:55:38.234, 319.14 W, 100 %
2025/12/19 10:55:39.234, 319.88 W, 100 %
2025/12/19 10:55:40.234, 317.39 W, 100 %
2025/12/19 10:55:41.234, 318.97 W, 100 %
2025/12/19 10:55:42.234, 319.76 W, 100 %
2025/12/19 10:55:43.234, 319.26 W, 100 %
2025/12/19 10:55:44.234, 319.06 W, 100 %
2025/12/19 10:55:45.234, 319.26 W, 100 %
2025/12/19 10:55:46.234, 319.08 W, 100 %
2025/12/19 10:55:47.235, 319.39 W, 100 %
2025/12/19 10:55:48.235, 318.29 W, 100 %
2025/12/19 10:55:49.235, 318.30 W, 100 %
2025/12/19 10:55:50.235, 319.16 W, 100 %
2025/12/19 10:55:51.235, 319.57 W, 100 %
2025/12/19 10:55:52.235, 317.35 W, 100 %
2025/12/19 10:55:53.235, 318.88 W, 100 %
2025/12/19 10:55:54.235, 318.43 W, 100 %
2025/12/19 10:55:55.235, 318.70 W, 100 %
2025/12/19 10:55:56.235, 319.25 W, 100 %
2025/12/19 10:55:57.236, 319.04 W, 100 %
2025/12/19 10:55:58.236, 319.78 W, 100 %
2025/12/19 10:55:59.236, 318.33 W, 100 %
2025/12/19 10:56:00.236, 318.23 W, 100 %
2025/12/19 10:56:01.236, 319.60 W, 100 %
2025/12/19 10:56:02.236, 318.42 W, 100 %
2025/12/19 10:56:03.236, 318.80 W, 100 %
2025/12/19 10:56:04.236, 320.38 W, 100 %
2025/12/19 10:56:05.236, 318.88 W, 100 %
2025/12/19 10:56:06.237, 318.52 W, 100 %
2025/12/19 10:56:07.237, 319.34 W, 100 %
2025/12/19 10:56:08.237, 318.09 W, 100 %
2025/12/19 10:56:09.237, 319.02 W, 100 %
2025/12/19 10:56:10.237, 320.87 W, 100 %
2025/12/19 10:56:11.237, 318.96 W, 100 %
2025/12/19 10:56:12.237, 316.97 W, 100 %
2025/12/19 10:56:13.237, 320.54 W, 100 %
2025/12/19 10:56:14.237, 319.65 W, 100 %
2025/12/19 10:56:15.238, 317.82 W, 100 %
2025/12/19 10:56:16.238, 320.51 W, 100 %
2025/12/19 10:56:17.238, 319.42 W, 100 %
2025/12/19 10:56:18.238, 317.17 W, 100 %
2025/12/19 10:56:19.238, 319.11 W, 100 %
2025/12/19 10:56:20.238, 317.59 W, 100 %
2025/12/19 10:56:21.238, 319.45 W, 100 %
2025/12/19 10:56:22.238, 319.49 W, 100 %
2025/12/19 10:56:23.238, 318.72 W, 100 %
2025/12/19 10:56:24.239, 319.98 W, 100 %
2025/12/19 10:56:25.239, 318.89 W, 100 %
2025/12/19 10:56:26.239, 319.60 W, 100 %
2025/12/19 10:56:27.239, 318.38 W, 100 %
2025/12/19 10:56:28.239, 319.01 W, 100 %
2025/12/19 10:56:29.239, 319.55 W, 100 %
2025/12/19 10:56:30.239, 318.25 W, 100 %
2025/12/19 10:56:31.239, 317.31 W, 100 %
2025/12/19 10:56:32.239, 319.43 W, 100 %
2025/12/19 10:56:33.240, 317.09 W, 100 %
2025/12/19 10:56:34.240, 319.34 W, 100 %
2025/12/19 10:56:35.240, 319.69 W, 100 %
2025/12/19 10:56:36.240, 320.08 W, 100 %
2025/12/19 10:56:37.240, 319.29 W, 100 %
2025/12/19 10:56:38.240, 319.10 W, 100 %
2025/12/19 10:56:39.240, 319.61 W, 100 %
2025/12/19 10:56:40.240, 319.41 W, 100 %
2025/12/19 10:56:41.240, 317.94 W, 100 %
2025/12/19 10:56:42.240, 320.19 W, 100 %
2025/12/19 10:56:43.241, 318.49 W, 100 %
2025/12/19 10:56:44.241, 319.33 W, 100 %
2025/12/19 10:56:45.241, 320.54 W, 100 %
2025/12/19 10:56:46.241, 318.58 W, 100 %
2025/12/19 10:56:47.241, 319.08 W, 100 %
2025/12/19 10:56:48.241, 320.33 W, 100 %
2025/12/19 10:56:49.241, 319.01 W, 100 %
2025/12/19 10:56:50.241, 319.09 W, 100 %
2025/12/19 10:56:51.241, 321.66 W, 100 %
2025/12/19 10:56:52.242, 319.76 W, 100 %
2025/12/19 10:56:53.242, 317.12 W, 100 %
2025/12/19 10:56:54.242, 318.53 W, 100 %
2025/12/19 10:56:55.242, 319.09 W, 100 %
2025/12/19 10:56:56.242, 319.02 W, 100 %
2025/12/19 10:56:57.242, 318.77 W, 100 %
2025/12/19 10:56:58.242, 319.59 W, 100 %
2025/12/19 10:56:59.242, 318.93 W, 100 %
2025/12/19 10:57:00.242, 318.62 W, 100 %
2025/12/19 10:57:01.243, 317.82 W, 100 %
2025/12/19 10:57:02.243, 319.61 W, 100 %
2025/12/19 10:57:03.243, 319.02 W, 100 %
2025/12/19 10:57:04.243, 319.34 W, 100 %
2025/12/19 10:57:05.243, 318.72 W, 100 %
2025/12/19 10:57:06.243, 318.86 W, 100 %
2025/12/19 10:57:07.243, 319.65 W, 100 %
2025/12/19 10:57:08.243, 317.61 W, 100 %
2025/12/19 10:57:09.243, 318.89 W, 100 %
2025/12/19 10:57:10.244, 319.82 W, 100 %
2025/12/19 10:57:11.244, 317.92 W, 100 %
2025/12/19 10:57:12.244, 319.08 W, 100 %
2025/12/19 10:57:13.244, 319.53 W, 100 %
2025/12/19 10:57:14.244, 319.22 W, 100 %
2025/12/19 10:57:15.244, 319.04 W, 100 %
2025/12/19 10:57:16.244, 319.40 W, 100 %
2025/12/19 10:57:17.244, 319.82 W, 100 %
2025/12/19 10:57:18.244, 318.95 W, 100 %
2025/12/19 10:57:19.245, 319.28 W, 100 %
2025/12/19 10:57:20.245, 319.86 W, 100 %
2025/12/19 10:57:21.245, 319.21 W, 100 %
2025/12/19 10:57:22.245, 317.89 W, 100 %
2025/12/19 10:57:23.245, 320.22 W, 100 %
2025/12/19 10:57:24.245, 319.16 W, 100 %
2025/12/19 10:57:25.245, 319.23 W, 100 %
2025/12/19 10:57:26.245, 321.42 W, 100 %
2025/12/19 10:57:27.245, 319.70 W, 100 %
2025/12/19 10:57:28.245, 318.73 W, 100 %
2025/12/19 10:57:29.245, 321.40 W, 100 %
2025/12/19 10:57:30.245, 319.61 W, 100 %
2025/12/19 10:57:31.245, 318.52 W, 100 %
2025/12/19 10:57:32.246, 318.86 W, 100 %
2025/12/19 10:57:33.246, 319.75 W, 100 %
2025/12/19 10:57:34.246, 316.74 W, 100 %
2025/12/19 10:57:35.246, 317.39 W, 100 %
2025/12/19 10:57:36.246, 318.86 W, 100 %
2025/12/19 10:57:37.246, 320.08 W, 100 %
2025/12/19 10:57:38.246, 319.04 W, 100 %
2025/12/19 10:57:39.246, 318.61 W, 100 %
2025/12/19 10:57:40.246, 318.62 W, 100 %
2025/12/19 10:57:41.246, 319.20 W, 100 %
2025/12/19 10:57:42.247, 319.37 W, 100 %
2025/12/19 10:57:43.247, 318.17 W, 100 %
2025/12/19 10:57:44.247, 318.50 W, 100 %
2025/12/19 10:57:45.247, 319.73 W, 100 %
2025/12/19 10:57:46.247, 317.97 W, 100 %
2025/12/19 10:57:47.247, 317.62 W, 100 %
2025/12/19 10:57:48.247, 319.27 W, 100 %
2025/12/19 10:57:49.247, 318.85 W, 100 %
2025/12/19 10:57:50.247, 318.58 W, 100 %
2025/12/19 10:57:51.247, 319.11 W, 100 %
2025/12/19 10:57:52.247, 319.55 W, 100 %
2025/12/19 10:57:53.247, 319.75 W, 100 %
2025/12/19 10:57:54.248, 318.78 W, 100 %
2025/12/19 10:57:55.248, 320.57 W, 100 %
2025/12/19 10:57:56.248, 319.31 W, 100 %
2025/12/19 10:57:57.248, 318.86 W, 100 %
2025/12/19 10:57:58.248, 319.75 W, 100 %
2025/12/19 10:57:59.248, 319.42 W, 100 %
2025/12/19 10:58:00.248, 318.74 W, 100 %
2025/12/19 10:58:01.248, 319.97 W, 100 %
2025/12/19 10:58:02.248, 319.16 W, 100 %
2025/12/19 10:58:03.249, 318.44 W, 100 %
2025/12/19 10:58:04.249, 320.73 W, 100 %
2025/12/19 10:58:05.249, 319.13 W, 100 %
2025/12/19 10:58:06.249, 318.61 W, 100 %
2025/12/19 10:58:07.249, 321.81 W, 100 %
2025/12/19 10:58:08.249, 319.60 W, 100 %
2025/12/19 10:58:09.249, 318.83 W, 100 %
2025/12/19 10:58:10.249, 318.87 W, 100 %
2025/12/19 10:58:11.249, 319.24 W, 100 %
2025/12/19 10:58:12.249, 319.24 W, 100 %
2025/12/19 10:58:13.249, 319.03 W, 100 %
2025/12/19 10:58:14.249, 319.20 W, 100 %
2025/12/19 10:58:15.250, 163.97 W, 0 %
2025/12/19 10:58:16.250, 56.53 W, 0 %
2025/12/19 10:58:17.250, 45.50 W, 0 %
2025/12/19 10:58:18.250, 24.64 W, 0 %
2025/12/19 10:58:19.250, 24.53 W, 0 %
2025/12/19 10:58:20.250, 24.15 W, 0 %
